https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B4%E0%B8%81%E0%B8%B4%E0%B8%9E%E0%B8%B5%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2:%E0%B8%A8%E0%B8%B2%E0%B8%A5%E0%B8%B2%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%8A%E0%B8%B2%E0%B8%84%E0%B8%A1	วิกิพีเดีย:ศาลาประชาคม - วิกิพีเดีย	วิกิพีเดีย:ศาลาประชาคม - วิกิพีเดีย
https://ti.wikipedia.org/wiki/%E1%8B%8A%E1%8A%AA%E1%8D%90%E1%8B%B5%E1%8B%AB:%E1%88%9B%E1%8B%95%E1%8C%BE_%E1%88%9B%E1%88%95%E1%89%A0%E1%88%A8_%E1%88%B0%E1%89%A5	ዊኪፐድያ:ማዕጾ ማሕበረ ሰብ - ዊኪፐድያ፣ ናጻ ኢንሳይክሎፐድያ	Amharic wikipedia has a phonetic input system for this script (if I am not mistaken). Why dont we share it?--Eukesh 17:13, 19 March 2007 (UTC)
https://tk.wikipedia.org/wiki/Wikipedi%C3%BDa:Community_Portal	Wikipediýa:Community Portal - Wikipediýa	Read this in another language • Subscription list for this multilingual newsletter
https://tl.wikipedia.org/wiki/Wikipedia:Puntahan_ng_pamayanan	Wikipedia:Puntahan ng pamayanan - Wikipedia, ang malayang ensiklopedya	Maligayang pagdating sa Tagalog Wikipedia! Ang Tagalog Wikipedia ay hindi lamang isang ensiklopedya kundi isang pamayanan ng wiki din. Kung wala ka pang akawnt, maaari kang lumikha ng isa. Mababatid mo mula sa pahinang ito - mula itaas hanggang ibaba - ang lahat ng mga gawain ...
https://tly.wikipedia.org/wiki/Vikipedija:I%C4%8Dtimoij%C9%99_portal	Vikipedija:Ičtimoijə portal - Vikipedija	Hurmatina istifodaakayon. Isa sahifa nomon ba kutlavi vándálizmi maruz mándan. Zıvoni nızna hamma kas ba sahifa nomon mudáxila kárda. Taklif kárdam, sahifa nomon anjax inzibotəvonon dagiš kárde huquqıšon bıbu. --Patriot Kor (no-pegət) 01:02, 5 Janvar 2024 (+04)čəvob doj
https://tn.wikipedia.org/wiki/Wikipedia:Patlelo_ya_set%C5%A1haba	Wikipedia:Patlelo ya setšhaba - Wikipedia	Please give a bot bit to SieBot, so it will not flood your RC as it adds interwiki links using pywikipedia's interwiki.py. SieBot is active on about 140 Wikipedias. See the user page of the bot for more details, or check a complete overview of its activities here. Cheers! Sieb...
https://tr.wikipedia.org/wiki/Vikipedi:Topluluk_portali	Vikipedi:Topluluk portali - Vikipedi	.mw-parser-output .mw-headline-number{display:none}.mw-parser-output #menu-container{margin-bottom:1em}.mw-parser-output #menu-container .mw-ui-button:not(.mw-ui-progressive){opacity:.75;border:none;border-radius:0;background:none;color:#000}.mw-parser-output #menu-container :...
https://ts.wikipedia.org/wiki/Wikipedia:Community_Portal	Wikipedia:Community Portal - Wikipedia	Welcome to the ts.wikipedia Community portal
https://tt.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D2%96%D3%99%D0%BC%D0%B3%D1%8B%D1%8F%D1%82%D1%8C_%D2%AF%D0%B7%D3%99%D0%B3%D0%B5	Википедия:Җәмгыять үзәге — Wikipedia	Максат · Миссия · Стратегия · Чаралар · Эшчәнлек планы · Хәзерге вакыйгалар · Очрашулар · Викимедиа төркеме · Елъязма · Матбугатта Эшчәнлек: Вазыйфалар · Фикер алышулар · Тавыш бирүләр · Сайлаулар · Югары арбитраж шурасы
https://tum.wikipedia.org/wiki/Wikipedia:Vidumbizgano_vya_chikaya	Wikipedia:Vidumbizgano vya chikaya - Wikipedia	CHITUMBUKA Nasankha Anthony na Viyowoyero Vya Malaŵi kuti ŵaŵe ŵalaŵiliri pa Wikipediya ya Chitumbuka pano. Wose ŵaŵiri ŵalongora kuti ŵali na maluso ghakupambanapambana pa nkhani ya kulemba na kusintha vinthu, kweniso kuti ŵakulimbikira chomene pa ntchito iyi. Anthony walikup...
https://tyv.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9D%D0%B8%D0%B8%D1%82%D0%B8%D0%BB%D0%B5%D0%BB_%D1%85%D0%B0%D0%B0%D0%BB%D0%B3%D0%B0%D0%B7%D1%8B	Википедия:Ниитилел хаалгазы — Википедия	Дорогие коллеги,
https://udm.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9F%D0%BE%D1%80%D1%82%D0%B0%D0%BB	Википедия:Портал — Википедия	Википедия — это не только энциклопедия, но и Вики-сообщество. Вы можете создать новую или дополнить любую существующую статью прямо сейчас.
https://uk.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D0%B5%D0%B4%D1%96%D1%8F:%D0%9F%D0%BE%D1%80%D1%82%D0%B0%D0%BB_%D1%81%D0%BF%D1%96%D0%BB%D1%8C%D0%BD%D0%BE%D1%82%D0%B8	Вікіпедія:Портал спільноти — Вікіпедія	Приєднуйтесь Допомога ЧаП
https://ur.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%D9%BE%DB%8C%DA%88%DB%8C%D8%A7:%DA%86%D9%88%D9%BE%D8%A7%D9%84	ویکیپیڈیا:چوپال - آزاد دائرۃ المعارف، ویکیپیڈیا	یہ صفحہ انگریزی ویکیپیڈیا کے بارے میں موجودہ تعاون، کاموں اور خبروں کی فہرست فراہم کرتا ہے۔ ویکیپیڈیا پر نئے ہیں؟ اپنی ضرورت کی ہر چیز جاننے کے لیے ویکیپیڈیا صفحہ یا ہمارا ٹیوٹوریل دیکھیں۔ دلچسپی کے اندرونی پروجیکٹ کے صفحات کی فہرست کے لیے ڈپارٹمنٹ ڈائرکٹری دیکھیں۔
https://uz.wikipedia.org/wiki/Vikipediya:Jamoa_portali	Vikipediya:Jamoa portali - Vikipediya	Jamoa portali
https://ve.wikipedia.org/wiki/Wikipedia:Community_Portal	Wikipedia:Community Portal - Wikipedia	For community discussion, see Wikipedia talk:Community Portal.
https://vec.wikipedia.org/wiki/Porta%C5%82e:Comunit%C3%A0	Portałe:Comunità - Wikipèdia Vèneta, ła ensiclopedia łìbara	Benvegnesti al Portałe de ła Comunità
https://vep.wikipedia.org/wiki/Vikipedii:Kund	Vikipedii:Kund – Vikipedii	Dear Wiki Community,
https://vi.wikipedia.org/wiki/Wikipedia:C%E1%BB%99ng_%C4%91%E1%BB%93ng	Wikipedia:Cộng đồng – Wikipedia tiếng Việt	.mw-parser-output .comportal-section{overflow:auto;margin-bottom:2em}.mw-parser-output .comportal-section h2{background-color:#a69ce6;border:0;display:block;font-weight:bold;font-family:sans-serif;margin:0;padding:.4em .5em .2em;text-align:center;color:#FFFFFF}.mw-parser-outpu...
https://vls.wikipedia.org/wiki/Wikipedia:Gebrukersportoal	Wikipedia:Gebrukersportoal - Wikipedia	Ier vin j'informoasje over ofsproakn en de communicoasje tusschn gebrukers, moar ook verwyziengn na interessante lystn van artikels, categorieën en patrôonn. Oe j'upmerkiengn of verbeteriengn eit over uus gebrukersportoal, gif gerust jounen zeg up et discuusjeblad.
https://vo.wikipedia.org/wiki/V%C3%BCkiped:Komotanefaleyan	Vükiped:Komotanefaleyan - Vükiped	Bespiks dö Vükiped: Vükiped:Kafetar
https://war.wikipedia.org/wiki/Wikipedia:Ganghaan_han_Komunidad	Wikipedia:Ganghaan han Komunidad - Wikipedia	01 | 02 | 03
https://wuu.wikipedia.org/wiki/Wikipedia:%E7%A4%BE%E5%8C%BA%E9%97%A8%E5%A0%82	Wikipedia:社区门堂 - 吴语维基百科	基本上講，箇社區門堂便是好曉得來維基百科裏箇階段有何物事幹个地方。來伊𡍲，好晓得何物事幹要完成，何物小組好參加，还有箇階段有何物活動。
https://xal.wikipedia.org/wiki/Wikipedia:Community_Portal	Wikipedia:Community Portal â Wikipedia	ÐÐ¸ÐºÐ¸Ð¿ÐµÐ´ÑÑ Ð¸Ð¸Ð¼ ÑÓ©ÑÐ¼Ò¯Ð´ Ð±ÓÓÑ Ð·Ó©Ð²ÑÓ
https://xh.wikipedia.org/wiki/Wikipedia:Community_Portal	Wikipedia:Community Portal - Wikipedia	Archive - Archive2 - Archive3 - Archive4 - Archive5
https://yi.wikipedia.org/wiki/%D7%B0%D7%99%D7%A7%D7%99%D7%A4%D6%BC%D7%A2%D7%93%D7%99%D7%A2:%D7%A4%D7%90%D7%A8%D7%9C%D7%90%D7%9E%D7%A2%D7%A0%D7%98	װיקיפּעדיע:פארלאמענט – װיקיפּעדיע	מוסטער:פארלעמענט
https://yo.wikipedia.org/wiki/Wikipedia:%C3%88b%C3%BAt%C3%A9_%C3%80w%C3%B9j%E1%BB%8D	Wikipedia:Èbúté Àwùjọ - Wikipedia, ìwé-ìmọ̀ ọ̀fẹ́	Àwọn àyọkà pàtàkì ni ìràwọ̀ kékeré lórí wọn. A lè rí wọn kà ní Wikipedia:Àyọkà pàtàkì.
https://za.wikipedia.org/wiki/Wikipedia:Seqgih	Wikipedia:Seqgih - Wikipedia	Hello. To facilitate steward granting of bot access, I suggest implementing the standard bot policy on this wiki. In particular, this policy allows stewards to automatically flag known interlanguage linking bots (if this page says that is acceptable), which form the vast major...
https://zh-classical.wikipedia.org/wiki/%E7%B6%AD%E5%9F%BA%E5%A4%A7%E5%85%B8:%E5%B8%82%E9%9B%86	維基大典:市集 - 維基大典	大典諸務，咸列於此。
https://zh-min-nan.wikipedia.org/wiki/Wikipedia:Si%C4%81-l%C3%AD_mn%CC%82g-chh%C3%B9i-kh%C3%A1u	Wikipedia:Siā-lí mn̂g-chhùi-kháu – Wikipedia	[[#H.C5.8D.C2.B7_sin_l.C3.A2i_.C3.AA_i.C5.8Dng-chi.C3.A1|Sin iōng-chiá]]&quot;}},&quot;i&quot;:0}}]}">Sin iōng-chiá
https://zh-yue.wikipedia.org/wiki/Wikipedia:%E7%A4%BE%E5%8D%80%E5%A4%A7%E5%A0%82	Wikipedia:社區大堂 - 維基百科，自由嘅百科全書	Wikipedia:社區大堂 - 維基百科，自由嘅百科全書
https://zh.wikipedia.org/wiki/Wikipedia:%E7%A4%BE%E7%BE%A4%E9%A6%96%E9%A1%B5	维基百科:社群首页 - 维基百科，自由的百科全书	（更多候选主题）
https://zu.wikipedia.org/wiki/Wikipedia:Umnyango_wamgwamanda	Wikipedia:Umnyango wamgwamanda — Conocimiento e Información	Artículo indexado sobre Wikipedia:Umnyango wamgwamanda en el dominio zu.wikipedia.org. Incluye documentación, recursos y análisis.
https://www.wikidata.org/wiki/Special:EntityPage/Q4654925	Wikipedia:Community portal - Wikidata	Wikimedia project page
https://es.wikipedia.org/wiki/Portal_discusi%C3%B3n:Comunidad	Portal discusión:Comunidad - Wikipedia, la enciclopedia libre	Si quieres discutir algún tema general de Wikipedia, visita el Café.
https://es.wikipedia.org/w/index.php?title=Portal:Comunidad&amp;action=edit	Portal:Comunidad - Wikipedia, la enciclopedia libre	Portal de la comunidad Donde descubrir lo que sucede en Wikipedia, cómo colaborar y algunos recursos de interés.
https://es.wikipedia.org/w/index.php?title=Portal:Comunidad&amp;action=history	Portal:Comunidad - Wikipedia, la enciclopedia libre	Portal de la comunidad Donde descubrir lo que sucede en Wikipedia, cómo colaborar y algunos recursos de interés.
https://es.wikipedia.org/wiki/Especial:LoQueEnlazaAqu%C3%AD/Portal:Comunidad	Páginas que enlazan con «Portal:Comunidad» - Wikipedia, la enciclopedia libre	Las siguientes páginas enlazan a Portal:Comunidad:
https://es.wikipedia.org/wiki/Especial:CambiosEnEnlazadas/Portal:Comunidad	Cambios en enlazadas - Wikipedia, la enciclopedia libre	Esta página especial enumera los últimos cambios en las páginas enlazadas. La páginas de tu lista de seguimiento aparecen en negrita.
https://commons.wikimedia.org/wiki/Special:UploadWizard?uselang=es	Es necesario iniciar sesión - Wikimedia Commons	български | বাংলা | Deutsch | Deutsch (Sie-Form) | English | español | français | italiano | 日本語 | magyar | Nederlands | norsk | русский | português | polski | slovenščina | svenska | +/−
https://es.wikipedia.org/w/index.php?title=Portal:Comunidad&amp;oldid=173573524	Portal:Comunidad - Wikipedia, la enciclopedia libre	Portal de la comunidad Donde descubrir lo que sucede en Wikipedia, cómo colaborar y algunos recursos de interés.
https://es.wikipedia.org/w/index.php?title=Portal:Comunidad&amp;action=info	Portal:Comunidad - Wikipedia, la enciclopedia libre	Portal de la comunidad Donde descubrir lo que sucede en Wikipedia, cómo colaborar y algunos recursos de interés.
https://es.wikipedia.org/w/index.php?title=Especial:Acortador_de_URL&amp;url=https%3A%2F%2Fes.wikipedia.org%2Fwiki%2FPortal%3AComunidad	Acortador de URL - Wikipedia, la enciclopedia libre	Generate short URLs and QR codes.
https://es.wikipedia.org/w/index.php?title=Portal:Comunidad&amp;useparsoid=0	Portal:Comunidad - Wikipedia, la enciclopedia libre	Portal de la comunidad Donde descubrir lo que sucede en Wikipedia, cómo colaborar y algunos recursos de interés.
https://es.wikipedia.org/w/index.php?title=Especial:Libro&amp;bookcmd=book_creator&amp;referer=Portal%3AComunidad	Gestionar tu libro - Wikipedia, la enciclopedia libre	Aunque la representación en PDF del Creador de libros está desactivada, se puede utilizar la opción Descargar como PDF en la barra lateral para artículos individuales.
https://es.wikipedia.org/w/index.php?title=Especial:DownloadAsPdf&amp;page=Portal%3AComunidad&amp;action=show-download-screen	Página no válida - Wikipedia, la enciclopedia libre	La página especificada no es válida.
https://es.wikipedia.org/w/index.php?title=Portal:Comunidad&amp;printable=yes	Portal:Comunidad - Wikipedia, la enciclopedia libre	Portal de la comunidad Donde descubrir lo que sucede en Wikipedia, cómo colaborar y algunos recursos de interés.
https://abstract.wikipedia.org/wiki/Abstract_Wikipedia:Community_portal	Abstract Wikipedia:Community portal - Abstract Wikipedia	Welcome to the Community portal for Abstract Wikipedia!
https://commons.wikimedia.org/wiki/Commons:Community_portal	Commons:Community portal - Wikimedia Commons	Are you new to Wikimedia Commons? If so, then Welcome! Check out what we're all about (and what we are not), or just start searching for images and other media files. You can find collections of similar files grouped by topic, or by almost any other characteristic you can thin...
https://www.mediawiki.org/wiki/Project:Help	Project:Help - MediaWiki	Check the following locations for help installing&nbsp;/&nbsp;running&nbsp;/ using the MediaWiki software.
https://wikisource.org/wiki/Wikisource:Community_Portal	Wikisource:Community Portal - Wikisource	Wikisource is a Wikimedia project to create a growing free content library of primary source texts, and translations of source texts in any language. You can help this site by making a donation to the Wikimedia Foundation.
https://species.wikimedia.org/wiki/Wikispecies:Community_Portal	Wikispecies:Community Portal - Wikispecies	Wikispecies:Community Portal - Wikispecies
https://es.wikibooks.org/wiki/Wikilibros:Portal_de_la_comunidad	Wikilibros:Portal de la comunidad - Wikilibros	Wikilibros (es.wikibooks.org) es un proyecto de la Fundación Wikimedia para crear de forma colaborativa libros de texto, tutoriales, manuales de aprendizaje y otros tipos similares de libros que no son de ficción; puedes leer más acerca del proyecto en nuestra página de bienve...
https://www.wikidata.org/wiki/Wikidata:Community_portal	Wikidata:Community portal - Wikidata	Wikidata:Community portal - Wikidata
https://www.wikifunctions.org/wiki/Wikifunctions:Community_portal	Wikifunctions:Community portal - Wikifunctions	Welcome to the community portal for Wikifunctions!
https://wikimania.wikimedia.org/wiki/Wikimania:Community_portal	Wikimania:Community portal - Wikimania	Información indexada por el motor Nuby.
https://es.wikinews.org/wiki/Wikinoticias:Sala_de_redacci%C3%B3n	Wikinoticias:Sala de redacción - Wikinoticias	Wikinoticias:Sala de redacción - Wikinoticias
https://es.wikiquote.org/wiki/Wikiquote:Portal_de_la_comunidad	Wikiquote:Portal de la comunidad - Wikiquote	.mw-parser-output .wq-portalcom-box{margin:0 5px 10px 0;padding:0.3em 1em 0.7em 1em;border:1px solid #999999;background-color:#f8fff8;color:#202122}.mw-parser-output .wq-portalcom-box.header{background-color:#fffafa}.mw-parser-output .wq-portalcom-box.white{background-color:#f...
https://es.wikisource.org/wiki/Wikisource:Portal_de_la_comunidad	Wikisource:Portal de la comunidad - Wikisource	Wikisource:Portal de la comunidad - Wikisource
https://es.wikivoyage.org/wiki/Wikiviajes:Portal_de_la_comunidad	Wikiviajes:Portal de la comunidad - Wikiviajes	Debates multilingües
https://es.wikipedia.org/wiki/Especial:Estadísticas	Especial:Estadísticas — Conocimiento e Información	Artículo indexado sobre Especial:Estadísticas en el dominio es.wikipedia.org. Incluye documentación, recursos y análisis.
https://es.wikipedia.org/wiki/Especial:PáginasNuevas	Especial:PáginasNuevas — Conocimiento e Información	Artículo indexado sobre Especial:PáginasNuevas en el dominio es.wikipedia.org. Incluye documentación, recursos y análisis.
https://es.wikipedia.org/wiki/Viernes	Viernes - Wikipedia, la enciclopedia libre	El viernes es el quinto día de la semana según el calendario gregoriano (siendo el primero el lunes), y sexto para las culturas que consideran el domingo el primer día de la semana. El nombre de «viernes» proviene del latín Veneris dies; 'día de Venus', en honor a la diosa de ...
https://es.wikipedia.org/wiki/7_de_agosto	7 de agosto - Wikipedia, la enciclopedia libre	El 7 de agosto es el 219.º (ducentésimo decimonoveno) día del año en el calendario gregoriano y el 220.º (ducentésimo vigésimo) en los años bisiestos. Quedan 146 días para finalizar el año.
https://es.wikipedia.org/wiki/Agosto	Agosto - Wikipedia, la enciclopedia libre	En el calendario gregoriano, agosto es el octavo mes del año y tiene 31 días. Se le puso este nombre en honor del emperador romano Octavio Augusto (Octavius Augustus).
https://es.wikipedia.org/wiki/2026	2026 - Wikipedia, la enciclopedia libre	2026 (MMXXVI) es el año actual. Es un año común que comienza en jueves en el calendario gregoriano. Es también el número 2026 anno Domini o de la designación de era cristiana, además del vigésimo sexto año del siglo XXI y del III milenio. Es el sexto año de la tercera década d...
https://es.wikipedia.org/wiki/Wikipedia:Bienvenidos	Wikipedia:Bienvenidos - Wikipedia, la enciclopedia libre	Te damos la bienvenida a Wikipedia en español, una enciclopedia de contenido libre cuyo objetivo es reunir todo el conocimiento humano y presentarlo en nuestro idioma. Se creó el 20 de mayo de 2001 y ya cuenta con 2&nbsp;129&nbsp;825 artículos.
https://es.wikipedia.org/wiki/Ayuda:Introducción	Ayuda:Introducción — Conocimiento e Información	Artículo indexado sobre Ayuda:Introducción en el dominio es.wikipedia.org. Incluye documentación, recursos y análisis.
https://es.wikipedia.org/wiki/Wikipedia:Café	Wikipedia:Café — Conocimiento e Información	Artículo indexado sobre Wikipedia:Café en el dominio es.wikipedia.org. Incluye documentación, recursos y análisis.
https://es.wikipedia.org/wiki/Wikipedia:Café/Archivo/Ayuda/Actual	Actual — Conocimiento e Información	Artículo indexado sobre Actual en el dominio es.wikipedia.org. Incluye documentación, recursos y análisis.
https://es.wikipedia.org/wiki/Wikipedia:Café/Archivo/Técnica/Actual	Actual — Conocimiento e Información	Artículo indexado sobre Actual en el dominio es.wikipedia.org. Incluye documentación, recursos y análisis.
https://es.wikipedia.org/wiki/Wikipedia:Café/Archivo/Políticas/Actual	Actual — Conocimiento e Información	Artículo indexado sobre Actual en el dominio es.wikipedia.org. Incluye documentación, recursos y análisis.
https://es.wikipedia.org/wiki/Wikipedia:Café/Archivo/Propuestas/Actual	Actual — Conocimiento e Información	Artículo indexado sobre Actual en el dominio es.wikipedia.org. Incluye documentación, recursos y análisis.
https://es.wikipedia.org/wiki/Wikipedia:Café/Archivo/Noticias/Actual	Actual — Conocimiento e Información	Artículo indexado sobre Actual en el dominio es.wikipedia.org. Incluye documentación, recursos y análisis.
https://es.wikipedia.org/wiki/Wikipedia:Café/Archivo/Miscelánea/Actual	Actual — Conocimiento e Información	Artículo indexado sobre Actual en el dominio es.wikipedia.org. Incluye documentación, recursos y análisis.
https://es.wikipedia.org/wiki/Wikipedia:Consultas	Wikipedia:Consultas - Wikipedia, la enciclopedia libre	Aquí puedes pedir ayuda para encontrar artículos de la Wikipedia que describan cierto tema o mencionen cierto dato enciclopédico que te interese. Por favor, lee el siguiente procedimiento o nuestra política de consultas antes de plantear tu duda.
https://es.wikipedia.org/wiki/Wikipedia:Tablón_de_anuncios_de_los_bibliotecarios	Wikipedia:Tablón de anuncios de los bibliotecarios — Conocimiento e Información	Artículo indexado sobre Wikipedia:Tablón de anuncios de los bibliotecarios en el dominio es.wikipedia.org. Incluye documentación, recursos y análisis.
https://es.wikipedia.org/wiki/Wikipedia:Bibliotecarios	Wikipedia:Bibliotecarios - Wikipedia, la enciclopedia libre	En Wikipedia, todo el mundo puede editar cualquier artículo. Sin embargo, algunas acciones y tareas de mantenimiento están reservadas para una clase especial de usuarios, los bibliotecarios (o sysops, en inglés system operators y en español operadores de sistema). Antiguamente...
https://es.wikipedia.org/wiki/Wikipedia:Canal_de_IRC	Wikipedia:Canal de IRC - Wikipedia, la enciclopedia libre	La red Libera Chat cuenta con "salas de chat" dedicadas a Wikipedia las 24 horas del día, en las que los wikipedistas pueden participar en discusiones en tiempo real entre ellos. Muchos wikipedistas mantienen el chat abierto en una ventana mientras alternan con otras en las qu...
https://web.libera.chat?nick=wpcomun?&amp;channels=	Kiwi IRC	Información indexada por el motor Nuby.
https://es.wikipedia.org/wiki/Archivo:Discord_black_D.svg	Archivo:Discord black D.svg - Wikipedia, la enciclopedia libre	Haz clic sobre una fecha y hora para ver el archivo tal como apareció en ese momento.
https://es.wikipedia.org/wiki/Wikipedia:Discord	Wikipedia:Discord - Wikipedia, la enciclopedia libre	Discord es un servicio de mensajería instantánea y chat de voz VolP, disponible para navegadores web, Windows, macOS, Linux, Android e iOS. Los editores pueden chatear por texto, como en WP:IRC, pero también por llamadas de voz.
https://discord.gg/JDFGk6RH4C	Wikimedia en español	Servidor oficial de Wikimedia en español | 176 miembros
https://es.wikipedia.org/wiki/Wikipedia:Mensajería	Wikipedia:Mensajería — Conocimiento e Información	Artículo indexado sobre Wikipedia:Mensajería en el dominio es.wikipedia.org. Incluye documentación, recursos y análisis.
https://t.me/es_wiki	Telegram: View @es_wiki	Información indexada por el motor Nuby.
https://es.wikipedia.org/w/index.php?title=Portal:Comunidad/Tablón_de_la_comunidad&amp;action=edit	index.php — Conocimiento e Información	Artículo indexado sobre index.php en el dominio es.wikipedia.org. Incluye documentación, recursos y análisis.
https://es.wikipedia.org/wiki/Wikipedia:Cartelera_de_acontecimientos	Wikipedia:Cartelera de acontecimientos - Wikipedia, la enciclopedia libre	Bienvenidos a la cartelera de acontecimientos. Esta página contiene información sobre lo ocurrido en Wikipedia en español recientemente.
https://es.wikipedia.org/wiki/Archivo:Button_accept.png	Archivo:Button accept.png - Wikipedia, la enciclopedia libre	&nbsp;
https://es.wikipedia.org/wiki/Usuario:Saloca	Usuario:Saloca - Wikipedia, la enciclopedia libre	Usuario:Saloca - Wikipedia, la enciclopedia libre
https://es.wikipedia.org/wiki/Usuario_discusión:Saloca	Usuario discusión:Saloca — Conocimiento e Información	Artículo indexado sobre Usuario discusión:Saloca en el dominio es.wikipedia.org. Incluye documentación, recursos y análisis.
https://es.wikipedia.org/wiki/Especial:Contribuciones/Saloca	Contribuciones del usuario Saloca - Wikipedia, la enciclopedia libre	Información indexada por el motor Nuby.
https://es.wikipedia.org/wiki/Especial:Bloquear/Saloca	Acceso denegado - Wikipedia, la enciclopedia libre	No tienes permiso para bloquear o desbloquear a este usuario para que no edite, por la siguiente razón:
https://es.wikipedia.org/wiki/Wikipedia:Checkusers/Candidaturas/Saloca	Wikipedia:Checkusers/Candidaturas/Saloca - Wikipedia, la enciclopedia libre	Saloca (disc. · contr. (borradas) · ediciones · reg. (bloqueos) · grupos · cabs · artículos)
https://es.wikipedia.org/wiki/Archivo:Vote2_final.png	Archivo:Vote2 final.png - Wikipedia, la enciclopedia libre	Modification de Image:Nuvola apps package.png et Image:Nuvola apps email.png par Liquid_2003.
https://es.wikipedia.org/wiki/Wikipedia:Encuestas	Wikipedia:Encuestas - Wikipedia, la enciclopedia libre	Esta es una página dedicada a las encuestas de Wikipedia, el espacio donde se intenta, entre otras cosas, buscar soluciones y conocer la visión popular antes de crear políticas o tomar decisiones.
https://es.wikipedia.org/wiki/Wikipedia:Votaciones	Wikipedia:Votaciones - Wikipedia, la enciclopedia libre	Esta es la página de votaciones. Aquí se deciden los asuntos de Wikipedia de acuerdo con el criterio de la comunidad.
https://es.wikipedia.org/wiki/Wikipedia:Candidaturas_a_bibliotecario	Wikipedia:Candidaturas a bibliotecario - Wikipedia, la enciclopedia libre	Un bibliotecario es un wikipedista que ha mostrado ser digno de confianza para toda la comunidad y al que se le otorgan ciertas herramientas, que puede utilizar por iniciativa propia o a petición de otro wikipedista, aplicando en todo caso las políticas de Wikipedia.
https://es.wikipedia.org/wiki/Wikipedia:Revalidación_de_bibliotecarios	Wikipedia:Revalidación de bibliotecarios — Conocimiento e Información	Artículo indexado sobre Wikipedia:Revalidación de bibliotecarios en el dominio es.wikipedia.org. Incluye documentación, recursos y análisis.
https://es.wikipedia.org/wiki/Wikipedia:Checkusers/Candidaturas	Wikipedia:Checkusers/Candidaturas - Wikipedia, la enciclopedia libre	Un checkuser es aquel usuario que puede verificar si una cuenta de usuario está relacionado con otra. Las cuentas alternas de usuarios son llamadas «títeres», y por lo general, dichas cuentas suelen ser creadas únicamente para mostrar apoyo para sus propios intereses.
https://es.wikipedia.org/wiki/Wikipedia:Supresores/Candidaturas	Wikipedia:Supresores/Candidaturas - Wikipedia, la enciclopedia libre	Un supresor es un usuario que puede ocultar información en los historiales para que ningún usuario tenga acceso a ella (ni siquiera los bibliotecarios).
https://es.wikipedia.org/wiki/Wikipedia:Administradores_de_candidaturas_a_artículo_destacado	Wikipedia:Administradores de candidaturas a artículo destacado — Conocimiento e Información	Artículo indexado sobre Wikipedia:Administradores de candidaturas a artículo destacado en el dominio es.wikipedia.org. Incluye documentación, recursos y análisis.
https://es.wikipedia.org/wiki/Wikipedia:Bot/Autorizaciones	Wikipedia:Bot/Autorizaciones - Wikipedia, la enciclopedia libre	En esta página se votan y archivan las autorizaciones que son necesarias para los usuarios bot que vayan a editar en este proyecto. Antiguamente, los permisos debían solicitarse en meta; en la actualidad, puede asignarlos cualquier burócrata.
https://es.wikipedia.org/wiki/Wikipedia:Artículos_destacados	Wikipedia:Artículos destacados — Conocimiento e Información	Artículo indexado sobre Wikipedia:Artículos destacados en el dominio es.wikipedia.org. Incluye documentación, recursos y análisis.
https://es.wikipedia.org/wiki/Wikipedia:Candidatos_a_artículos_destacados	Wikipedia:Candidatos a artículos destacados — Conocimiento e Información	Artículo indexado sobre Wikipedia:Candidatos a artículos destacados en el dominio es.wikipedia.org. Incluye documentación, recursos y análisis.
https://es.wikipedia.org/wiki/Wikipedia:Revalidación_de_artículos_destacados	Wikipedia:Revalidación de artículos destacados — Conocimiento e Información	Artículo indexado sobre Wikipedia:Revalidación de artículos destacados en el dominio es.wikipedia.org. Incluye documentación, recursos y análisis.
https://es.wikipedia.org/wiki/Wikipedia:Candidatos_a_recursos_destacados	Wikipedia:Candidatos a recursos destacados - Wikipedia, la enciclopedia libre	Los recursos destacados son medios que añaden valor de una manera significativa a los artículos, ya sea ilustrando particularmente bien el contenido de un artículo, o siendo llamativos hasta el punto de que los usuarios querrán leer el artículo que acompañan. Los recursos dest...
https://es.wikipedia.org/wiki/Wikipedia:Selección_de_artículos_buenos	Wikipedia:Selección de artículos buenos — Conocimiento e Información	Artículo indexado sobre Wikipedia:Selección de artículos buenos en el dominio es.wikipedia.org. Incluye documentación, recursos y análisis.
https://es.wikipedia.org/wiki/Wikipedia:Selección_de_artículos_buenos/nominaciones	nominaciones — Conocimiento e Información	Artículo indexado sobre nominaciones en el dominio es.wikipedia.org. Incluye documentación, recursos y análisis.
